,f_enc [Hz],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
523,26.223830764814217,0.00016370104181812756,5.143193232778098e-05,1.2993496092083484e-06,0.1846698035632059
524,26.273768209300286,0.00016323957767968894,4.473156024036282e-05,1.127440625334629e-06,0.1612085110566633
525,26.323726605743293,0.000162833724629064,3.715992343634952e-05,9.34342633402073e-07,0.13441789386446976
526,26.373679330758602,0.00016238633637801218,2.915432610620149e-05,7.312130842588508e-07,0.10584986255688632
527,26.423626233513534,0.00016194068702307145,2.1486953723504797e-05,5.37581470521357e-07,0.07830039017687711
528,26.47357381285581,0.00016150746678059876,1.5897421050253586e-05,3.972214472541935e-07,0.058145304365766794
529,26.52352859285706,0.0001610865643337219,1.547899793404681e-05,3.871533900556247e-07,0.05682330768783014
530,26.57347713661013,0.0001606458873637331,2.0423847701814472e-05,5.104124745035724e-07,0.07525115860119594
531,26.6234259621657,0.00016021756062922118,2.7559056167731668e-05,6.871614736921104e-07,0.10191282613106814
532,26.67336826362488,0.00015978022546517712,3.4977650136521666e-05,8.700239950389398e-07,0.12981977813326215
533,26.723323933416534,0.00015937640086051479,4.1876428238666537e-05,1.0391757469965659e-06,0.1559922391073543
534,26.77327281678462,0.00015894224820637396,4.783721468638318e-05,1.184398126946494e-06,0.17884592577001535
535,26.823221457300846,0.00015852034213087316,5.2603569672699656e-05,1.299522433016837e-06,0.1973809076832503
536,26.873176423597265,0.00015811057416650057,5.6005888852345205e-05,1.3805594114346177e-06,0.21091012831494238
537,26.923124192181483,0.0001576812371120013,5.79371835912433e-05,1.4250892731539513e-06,0.21897355793551335
538,26.97307803762855,0.00015727458535432274,5.834713975902496e-05,1.4320987042536184e-06,0.22132043763390122
539,27.023024411811427,0.000156848422213558,5.7236372421037984e-05,1.4018318387015056e-06,0.217890578007504
540,27.07296989007334,0.000156434378461734,5.465549809304978e-05,1.335750860997483e-06,0.20881491205867184
541,27.122921072700972,0.0001560323476195182,5.070325602872329e-05,1.2364817216761127e-06,0.19441155211700267
542,27.172871111425085,0.00015562133550950036,4.552929731770351e-05,1.1078707893922856e-06,0.1751994066306894
543,27.222819876230126,0.00015521186051340846,3.933887714541193e-05,9.550883357223051e-07,0.15192040289213693
544,27.272773986310266,0.00015481432418870501,3.241237740269063e-05,7.850920389110933e-07,0.12561882438328884
545,27.322726575156484,0.00015440783994982564,2.5173540100502585e-05,6.082787997621655e-07,0.09791175942068378
546,27.372677513103728,0.00015400287220163427,1.8407812920137515e-05,4.4377442326941546e-07,0.07185161078411999
547,27.422626670609677,0.0001535994140130683,1.3916859347958851e-05,3.352353219710887e-07,0.05451502849995249
548,27.47257391825468,0.00015319745848556328,1.4456953647658041e-05,3.486038356182468e-07,0.056831509289649244
549,27.52252590664389,0.00015280732013414454,1.9440667338690743e-05,4.6824073766744464e-07,0.07669344826230669
550,27.57247573899239,0.0001524082879977677,2.6018875081822902e-05,6.252703980404048e-07,0.10300717015779488
551,27.62242328623106,0.0001520107383733892,3.269453059574292e-05,7.838730776509273e-07,0.12989214629122722
552,27.67237521773736,0.00015162493407269812,3.882414817646076e-05,9.287491844046196e-07,0.1547874793841988
553,27.72231781416845,0.0001512200157619799,4.4061341001685355e-05,1.0517474944982592e-06,0.17628464353290027
554,27.772271360165732,0.00015084734431776954,4.8190067928902254e-05,1.147863870913794e-06,0.19347937401262388
555,27.82222213046889,0.00015045553682237138,5.106470320347672e-05,1.2137997017313598e-06,0.20573838407498332
556,27.872176819396355,0.0001500753799642503,5.259732728493034e-05,1.2476485058209905e-06,0.212653648658038
557,27.92212165906876,0.00014967622091518597,5.274878938835717e-05,1.2486714895814303e-06,0.21400955579542938
558,27.972077007973898,0.0001493090775557617,5.152651950945e-05,1.2172349387594432e-06,0.20977829674912254
559,28.02202225122093,0.00014891275967959192,4.89833523786905e-05,1.1547739299230575e-06,0.20011704284208545
560,28.071970936915193,0.00014853820985038772,4.521559951779085e-05,1.0637354740802738e-06,0.18536470378220543
561,28.121922955417578,0.00014816500104668147,4.0365669231995095e-05,9.476321571568777e-07,0.16605480403727302
562,28.17187133780602,0.00014778302739641813,3.4629511967389906e-05,8.112082238695975e-07,0.14294970255334916
563,28.22181595639605,0.00014740245875365698,2.827753397802403e-05,6.60921366055048e-07,0.11713134762915547
564,28.27177042665862,0.00014704342313763807,2.1725861609105866e-05,5.066084703032309e-07,0.09030271788808644
565,28.32172090237601,0.00014666552865510562,1.5788552374140316e-05,3.673874910086551e-07,0.06584992842435265
566,28.37166725619673,0.0001462890207220435,1.233203398586704e-05,2.8687426121332035e-07,0.05161000817111139
567,28.42162314027916,0.00014593392824244634,1.3674371153713722e-05,3.1838024868473447e-07,0.05742359447508897
568,28.47157467232075,0.00014556005897848858,1.8602339707978008e-05,4.3250704047776185e-07,0.07838477072215892
569,28.521521725303046,0.00014518755806095662,2.4654985051019396e-05,5.719660991335175e-07,0.10424303847723747
570,28.57147108015307,0.00014482638817415902,3.066502497949451e-05,7.098109152303615e-07,0.130095179024689
571,28.621422628193198,0.00014446650056826376,3.6114876379096456e-05,8.341687270646129e-07,0.15373645771391278
572,28.67136934095283,0.0001440979535861433,4.071617670615553e-05,9.384958487299261e-07,0.17391129029048089
573,28.721324943678095,0.00014375059100330106,4.428493608172625e-05,1.018682840726054e-06,0.18979484925909365
574,28.771268550262263,0.00014337470903940934,4.6697614962179124e-05,1.0720338720638387e-06,0.20081108206931794
575,28.821220830117777,0.00014302989689705787,4.788250363146159e-05,1.097059630978377e-06,0.2066008225080786
576,28.871174749127864,0.0001426763938128366,4.781041344160229e-05,1.0932494481173954e-06,0.2069842347716495
577,28.921123249229648,0.00014231428382148223,4.6494739076302063e-05,1.0610714828804223e-06,0.2019646316580452
578,28.971073160339895,0.00014196332940647613,4.398943740667686e-05,1.001912035933984e-06,0.19172294511562196
579,29.021024374532107,0.00014161361259456545,4.038897119100954e-05,9.180692299210358e-07,0.17662005563949265
580,29.070976783969947,0.00014126512799492513,3.5830233484800945e-05,8.127889216389361e-07,0.1572084224834707
581,29.120916333120274,0.0001408982843862119,3.0501831231088638e-05,6.90468609387605e-07,0.13427586040276673
582,29.170877777818,0.00014058169015717048,2.466209894392092e-05,5.570567230536915e-07,0.10892960132429937
583,29.220819149226315,0.00014020753107923646,1.8735095196441156e-05,4.222293486883382e-07,0.0830256758693629
584,29.270775245188272,0.00013988352414133202,1.3570724559957961e-05,3.0526868919242735e-07,0.060338964301716265
585,29.320718003052296,0.00013952166009913018,1.1092896259009952e-05,2.4958844284023076e-07,0.04948518303265719
586,29.370675294668942,0.00013919999582853235,1.307865553563325e-05,2.944378222320261e-07,0.05853653562924575
587,29.420619009886742,0.00013884058926920127,1.787642067812695e-05,4.018016991397935e-07,0.08027405084747491
588,29.47057005276258,0.00013851156406482075,2.3436154651728276e-05,5.256319379228167e-07,0.1055866934773366
589,29.520521312567336,0.00013817398461522703,2.884826178053103e-05,6.456388660600004e-07,0.13039717418107602
