,f_enc [Hz],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
337,16.933140525699727,0.00029614948468471505,0.0001068549122608748,4.48157107059454e-06,0.16159939260697798
338,16.983084625905835,0.0002950124748551165,7.890515185559894e-05,3.294828996275347e-06,0.12003472663044774
339,17.033032857296934,0.0002939275998639633,5.79267008971322e-05,2.4112025727549845e-06,0.08864029162076154
340,17.082984914877525,0.00029284757912200073,5.4686560945544895e-05,2.275867735320841e-06,0.08417388397842654
341,17.13293514390287,0.0002917568783879029,7.100479801257674e-05,2.9490204042558653e-06,0.10993029103219548
342,17.182883216862745,0.0002906711658503837,9.572664215793091e-05,3.95999726707895e-06,0.1490688406514872
343,17.23283417247073,0.0002896058768002932,0.0001216644121635143,5.011748356294323e-06,0.190561936499131
344,17.282782333991513,0.0002885299658193616,0.00014580474331046039,5.98133167991293e-06,0.22969715092784104
345,17.332732756601562,0.00028747437736429624,0.00016665108312712208,6.808924238775325e-06,0.2640559583103104
346,17.382679748950526,0.0002864082043391824,0.00018330226260759237,7.459612237234729e-06,0.29211384237878774
347,17.432633779354394,0.00028537756614641844,0.00019518552285908067,7.912200081105334e-06,0.31283973289489986
348,17.48258376060911,0.0002843209415935525,0.00020195165124972975,8.154820463596169e-06,0.3255408159868822
349,17.532529368499535,0.0002832691912472848,0.00020345102847254488,8.183824717764063e-06,0.3298324537681218
350,17.582486538840886,0.0002822679331923336,0.00019970854511802927,8.002586384668722e-06,0.32561074303981413
351,17.63243330743932,0.00028121033215713903,0.00019091919962095232,7.621151102060439e-06,0.31305015181019463
352,17.682385634049506,0.0002802031446181027,0.00017743877377805251,7.0559049225002885e-06,0.2925960116544442
353,17.732332356585182,0.00027917022868913796,0.00015979091595342415,6.329642825683261e-06,0.26498369148200573
354,17.782284054200005,0.00027817225683241447,0.00013866798681550714,5.471457582601192e-06,0.23125214710524578
355,17.83223499316658,0.0002771637017523825,0.00011500141904173288,4.5195164577570064e-06,0.1928619810662358
356,17.882184875390042,0.0002761597464410851,9.012684278741406e-05,3.5274285840721217e-06,0.15199369577420804
357,17.932133403198698,0.0002751603737904494,6.638287706749399e-05,2.58759814611592e-06,0.11257708479343341
358,17.982080279344004,0.00027416556656731345,4.897525684780996e-05,1.903872640473803e-06,0.08351906525083781
359,18.03203069563821,0.00027319021959821665,4.719416760021952e-05,1.8347550836637865e-06,0.08092947885188836
360,18.08198437844921,0.0002722192507133014,6.181855305017176e-05,2.3985826170941606e-06,0.10659473710922784
361,18.131935550696056,0.0002712377979732047,8.320253941418666e-05,3.2161943006315544e-06,0.14426046285114227
362,18.181883916757695,0.0002702608422000186,0.00010544631688797075,4.059967913442021e-06,0.18383508186168526
363,18.231834700373156,0.0002693031472982655,0.0001260748789605313,4.835521059708813e-06,0.22100713688086954
364,18.281782102926588,0.0002683350146730389,0.00014383484908460736,5.495984558240563e-06,0.2535229369753925
365,18.331731364057372,0.0002673860435562883,0.00015797209536957065,6.013940751998235e-06,0.27996263500896007
366,18.381682212386877,0.0002664413497833417,0.00016799726186021678,6.372385780071653e-06,0.29935380468993755
367,18.431634376897,0.00026550091664459357,0.0001736189040513818,6.561954262775867e-06,0.31105339562083567
368,18.481587586930235,0.0002645647273523996,0.00017470978739562903,6.579592213069243e-06,0.3147047678827674
369,18.53153044403737,0.0002636035866141668,0.0001712953742453809,6.4280418984577165e-06,0.31022377197144185
370,18.581484919610016,0.0002627051800849844,0.00016354587594578086,6.115396473590987e-06,0.2977869299836851
371,18.631434051875267,0.00026176709483859763,0.0001517744206697329,5.654993399377979e-06,0.2778393983656054
372,18.681383135723564,0.0002608478255132796,0.000136432545541749,5.065091985634556e-06,0.25109454509598766
373,18.731331902330215,0.00025993271431092166,0.00011812841454574322,4.36954131708201e-06,0.21857084641459615
374,18.781285684644367,0.0002590361755345669,9.767362912793689e-05,3.599428062021229e-06,0.18168841752242923
375,18.831233019173148,0.00025811481548477556,7.625737522507742e-05,2.7994207349743105e-06,0.14260571168808653
376,18.881179232139516,0.00025721207578703267,5.598893178187314e-05,2.0476476770128124e-06,0.10525838314543036
377,18.931129679856966,0.0002563277640897363,4.161654878387676e-05,1.5185331018809412e-06,0.07865271215732196
378,18.981084117527896,0.0002554473810602943,4.1185419838650525e-05,1.503185631059896e-06,0.0782489378887042
379,19.0310310236491,0.0002545423576121392,5.447375392063242e-05,1.9842330532540908e-06,0.10404049929472678
380,19.080981401478468,0.00025367000717891263,7.312262402735867e-05,2.6540720878465046e-06,0.1403918995983245
381,19.130929353910734,0.0002527873200811577,9.232054866822103e-05,3.3384943195638077e-06,0.1781794862904663
382,19.180880275946606,0.0002519228222693045,0.0001100391067650803,3.96489088468574e-06,0.2134862610496601
383,19.230833924385912,0.00025106217039433225,0.00012523470858462584,4.496580956328904e-06,0.24423348364145384
384,19.280784380979096,0.0002501912239318363,0.00013726686477567138,4.911640447709703e-06,0.269090199225017
385,19.330731381107935,0.00024932423011582845,0.00014572398761267518,5.196558116375882e-06,0.2871500339989161
386,19.38068035053811,0.00024847523666492367,0.00015036063714501244,5.343899123286519e-06,0.2978187062169033
387,19.4306310473364,0.0002476300228199121,0.0001510722201853977,5.351252710811991e-06,0.30077138391124647
388,19.480577525214176,0.000246774567213564,0.00014788620492230874,5.22096704986624e-06,0.2959428417999951
389,19.530530944857155,0.00024595094679427394,0.00014095457239132782,4.959686532719616e-06,0.2835191458171894
390,19.5804853678956,0.00024511697387029796,0.0001305527263109595,4.578326876303771e-06,0.26394092942855163
391,19.630429100526346,0.0002442588828158174,0.00011708316135230066,4.092115449092752e-06,0.23791774321793466
392,19.680379060126302,0.000243446422831857,0.00010107796553483189,3.520610190415071e-06,0.2064405598049383
393,19.730329287351687,0.00024262365000895768,8.326029432244304e-05,2.8898296453464095e-06,0.17091373770954735
394,19.7802795424176,0.00024180454208446405,6.469582822127017e-05,2.2373748773400166e-06,0.13347792423485538
395,19.83023534142907,0.00024100288165698823,4.7325061871419106e-05,1.630928969655397e-06,0.09813271843650952
396,19.880179178446244,0.00024016340908674375,3.556377272220869e-05,1.2233095319227564e-06,0.07411628653767176
397,19.930128081354006,0.00023936904475340282,3.634263976792062e-05,1.250551986969256e-06,0.07612021576922991
398,19.98008183326779,0.0002385781460367645,4.853642561785011e-05,1.6667506816827047e-06,0.10217016663208008
399,20.030028648577805,0.0002377633306746663,6.491145310814439e-05,2.22154353691851e-06,0.13732372311441948
400,20.079979851061395,0.00023697952599941333,8.157389146035108e-05,2.782098245913923e-06,0.17343553063752667
401,20.12992942575147,0.00023618551391778322,9.686207388389787e-05,3.2923506712023082e-06,0.20696490175557392
402,20.17987713525932,0.00023539503724608944,0.00010990559395524057,3.7233872127796214e-06,0.2360013207521108
403,20.229834368986864,0.00023463521984138012,0.00012016823608637601,4.057933734223146e-06,0.25931677778404694
404,20.279777651508134,0.00023382447797137002,0.00012729672826126192,4.284952214056151e-06,0.2760567909078196
405,20.32973001361736,0.00023307153968334286,0.00013108751948917897,4.398631292428422e-06,0.2856790660393468
406,20.379679592594965,0.00023229484174993069,0.00013145527897045228,4.397140860544404e-06,0.2878888956871187
